"date","number of sims","sample size","chooser","chooser_params","prior.i","prior.j","prior.k","prior.l","power","ENS"
2024-07-19,100,4,"DBCD",4,10,1,1010,10,0,0.933168316831683
2024-07-19,100,8,"DBCD",4,10,1,1010,10,0,0.939356435643564
2024-07-19,100,16,"DBCD",4,10,1,1010,10,0.0198019801980198,0.955445544554455
2024-07-19,100,32,"DBCD",4,10,1,1010,10,0.0396039603960396,0.963180693069307
2024-07-19,100,64,"DBCD",4,10,1,1010,10,0.237623762376238,0.968285891089109
2024-07-19,100,128,"DBCD",4,10,1,1010,10,0.297029702970297,0.971147896039604
2024-07-19,100,256,"DBCD",4,10,1,1010,10,0.455445544554456,0.973236386138614
2024-07-19,100,512,"DBCD",4,10,1,1010,10,0.603960396039604,0.974706064356436
2024-07-19,100,2,"tw",1/2,10,1,1010,10,0,0.98019801980198
2024-07-19,100,4,"tw",1/2,10,1,1010,10,0,0.98019801980198
2024-07-19,100,8,"tw",1/2,10,1,1010,10,0,0.974009900990099
2024-07-19,100,16,"tw",1/2,10,1,1010,10,0,0.975247524752475
2024-07-19,100,32,"tw",1/2,10,1,1010,10,0.0495049504950495,0.974009900990099
2024-07-19,100,64,"tw",1/2,10,1,1010,10,0.118811881188119,0.975092821782178
2024-07-19,100,128,"tw",1/2,10,1,1010,10,0.207920792079208,0.975324876237624
2024-07-19,100,256,"tw",1/2,10,1,1010,10,0.366336633663366,0.976639851485149
2024-07-19,100,512,"tw",1/2,10,1,1010,10,0.435643564356436,0.978496287128713
2024-07-19,100,2,"balanced",NA,10,10,10,10,0,0.524752475247525
2024-07-19,100,4,"balanced",NA,10,10,10,10,0,0.497524752475248
2024-07-19,100,8,"balanced",NA,10,10,10,10,0.0099009900990099,0.486386138613861
2024-07-19,100,16,"balanced",NA,10,10,10,10,0.0099009900990099,0.485148514851485
2024-07-19,100,32,"balanced",NA,10,10,10,10,0.0495049504950495,0.506497524752475
2024-07-19,100,64,"balanced",NA,10,10,10,10,0.128712871287129,0.500154702970297
2024-07-19,100,128,"balanced",NA,10,10,10,10,0.227722772277228,0.497370049504951
2024-07-19,100,256,"balanced",NA,10,10,10,10,0.396039603960396,0.494740099009901
2024-07-19,100,512,"balanced",NA,10,10,10,10,0.554455445544555,0.494179300742574
2024-07-19,100,2,"thomper",NA,10,10,10,10,0,0.49009900990099
2024-07-19,100,4,"thomper",NA,10,10,10,10,0,0.50990099009901
2024-07-19,100,8,"thomper",NA,10,10,10,10,0.0297029702970297,0.506188118811881
2024-07-19,100,16,"thomper",NA,10,10,10,10,0.0495049504950495,0.526608910891089
2024-07-19,100,32,"thomper",NA,10,10,10,10,0.0891089108910891,0.539294554455446
2024-07-19,100,64,"thomper",NA,10,10,10,10,0.168316831683168,0.537592821782178
2024-07-19,100,128,"thomper",NA,10,10,10,10,0.217821782178218,0.54169245049505
2024-07-19,100,256,"thomper",NA,10,10,10,10,0.297029702970297,0.552212252475248
2024-07-19,100,512,"thomper",NA,10,10,10,10,0.504950495049505,0.560372834158416
2024-07-19,100,2,"DTL",0,10,10,10,10,0,0.485148514851485
2024-07-19,100,4,"DTL",0,10,10,10,10,0,0.492574257425743
2024-07-19,100,8,"DTL",0,10,10,10,10,0.0099009900990099,0.486386138613861
2024-07-19,100,16,"DTL",0,10,10,10,10,0.0198019801980198,0.481435643564356
2024-07-19,100,32,"DTL",0,10,10,10,10,0.0693069306930693,0.487933168316832
2024-07-19,100,64,"DTL",0,10,10,10,10,0.118811881188119,0.497679455445545
2024-07-19,100,128,"DTL",0,10,10,10,10,0.237623762376238,0.500618811881188
2024-07-19,100,256,"DTL",0,10,10,10,10,0.425742574257426,0.498878403465347
2024-07-19,100,512,"DTL",0,10,10,10,10,0.514851485148515,0.502978032178218
2024-07-19,100,2,"DTL",2,10,10,10,10,0,0.51980198019802
2024-07-19,100,4,"DTL",2,10,10,10,10,0,0.49009900990099
2024-07-19,100,8,"DTL",2,10,10,10,10,0.0099009900990099,0.474009900990099
2024-07-19,100,16,"DTL",2,10,10,10,10,0.0495049504950495,0.473391089108911
2024-07-19,100,32,"DTL",2,10,10,10,10,0.148514851485149,0.488861386138614
2024-07-19,100,64,"DTL",2,10,10,10,10,0.217821782178218,0.490253712871287
2024-07-19,100,128,"DTL",2,10,10,10,10,0.316831683168317,0.488242574257426
2024-07-19,100,256,"DTL",2,10,10,10,10,0.475247524752475,0.492922339108911
2024-07-19,100,512,"DTL",2,10,10,10,10,0.594059405940594,0.493077042079208
2024-07-19,100,2,"DTL",6,10,10,10,10,0,0.445544554455445
2024-07-19,100,4,"DTL",6,10,10,10,10,0,0.475247524752475
2024-07-19,100,8,"DTL",6,10,10,10,10,0.0099009900990099,0.46039603960396
2024-07-19,100,16,"DTL",6,10,10,10,10,0.0495049504950495,0.482673267326733
2024-07-19,100,32,"DTL",6,10,10,10,10,0.108910891089109,0.489480198019802
2024-07-19,100,64,"DTL",6,10,10,10,10,0.188118811881188,0.489944306930693
2024-07-19,100,128,"DTL",6,10,10,10,10,0.297029702970297,0.496519183168317
2024-07-19,100,256,"DTL",6,10,10,10,10,0.445544554455446,0.496712561881188
2024-07-19,100,512,"DTL",6,10,10,10,10,0.623762376237624,0.49831760519802
2024-07-19,100,2,"DBCD",0,10,10,10,10,0,0.50990099009901
2024-07-19,100,4,"DBCD",0,10,10,10,10,0,0.512376237623762
2024-07-19,100,8,"DBCD",0,10,10,10,10,0,0.518564356435643
2024-07-19,100,16,"DBCD",0,10,10,10,10,0,0.51980198019802
2024-07-19,100,32,"DBCD",0,10,10,10,10,0.0792079207920792,0.514232673267327
2024-07-19,100,64,"DBCD",0,10,10,10,10,0.138613861386139,0.509436881188119
2024-07-19,100,128,"DBCD",0,10,10,10,10,0.277227722772277,0.512917698019802
2024-07-19,100,256,"DBCD",0,10,10,10,10,0.396039603960396,0.513072400990099
2024-07-19,100,512,"DBCD",0,10,10,10,10,0.574257425742574,0.512337561881188
2024-07-19,100,2,"DBCD",2,10,10,10,10,0,0.465346534653465
2024-07-19,100,4,"DBCD",2,10,10,10,10,0,0.452970297029703
2024-07-19,100,8,"DBCD",2,10,10,10,10,0,0.477722772277228
2024-07-19,100,16,"DBCD",2,10,10,10,10,0.0099009900990099,0.487004950495049
2024-07-19,100,32,"DBCD",2,10,10,10,10,0.0693069306930693,0.496287128712871
2024-07-19,100,64,"DBCD",2,10,10,10,10,0.118811881188119,0.499071782178218
2024-07-19,100,128,"DBCD",2,10,10,10,10,0.257425742574257,0.500154702970297
2024-07-19,100,256,"DBCD",2,10,10,10,10,0.425742574257426,0.501508353960396
2024-07-19,100,512,"DBCD",2,10,10,10,10,0.564356435643565,0.506052753712871
2024-07-19,100,2,"DBCD",4,10,10,10,10,0,0.48019801980198
2024-07-19,100,4,"DBCD",4,10,10,10,10,0,0.507425742574257
2024-07-19,100,8,"DBCD",4,10,10,10,10,0,0.516089108910891
2024-07-19,100,16,"DBCD",4,10,10,10,10,0.0297029702970297,0.5
2024-07-19,100,32,"DBCD",4,10,10,10,10,0.108910891089109,0.517017326732673
2024-07-19,100,64,"DBCD",4,10,10,10,10,0.178217821782178,0.506497524752475
2024-07-19,100,128,"DBCD",4,10,10,10,10,0.326732673267327,0.505414603960396
2024-07-19,100,256,"DBCD",4,10,10,10,10,0.504950495049505,0.506729579207921
2024-07-19,100,512,"DBCD",4,10,10,10,10,0.633663366336633,0.50767713490099
2024-07-19,100,2,"tw",1/2,10,10,10,10,0,0.495049504950495
2024-07-19,100,4,"tw",1/2,10,10,10,10,0,0.50990099009901
2024-07-19,100,8,"tw",1/2,10,10,10,10,0,0.506188118811881
2024-07-19,100,16,"tw",1/2,10,10,10,10,0.0396039603960396,0.503094059405941
2024-07-19,100,32,"tw",1/2,10,10,10,10,0.0693069306930693,0.517636138613861
2024-07-19,100,64,"tw",1/2,10,10,10,10,0.138613861386139,0.509746287128713
2024-07-19,100,128,"tw",1/2,10,10,10,10,0.237623762376238,0.512453589108911
2024-07-19,100,256,"tw",1/2,10,10,10,10,0.425742574257426,0.521503712871287
2024-07-19,100,512,"tw",1/2,10,10,10,10,0.514851485148515,0.528639387376238
2024-07-19,100,2,"balanced",NA,10,10,420,300,0,0.54950495049505
2024-07-19,100,4,"balanced",NA,10,10,420,300,0,0.542079207920792
2024-07-19,100,8,"balanced",NA,10,10,420,300,0.0099009900990099,0.525990099009901
2024-07-19,100,16,"balanced",NA,10,10,420,300,0.0297029702970297,0.535891089108911
2024-07-19,100,32,"balanced",NA,10,10,420,300,0.0594059405940594,0.53279702970297
2024-07-19,100,64,"balanced",NA,10,10,420,300,0.168316831683168,0.529084158415842
2024-07-19,100,128,"balanced",NA,10,10,420,300,0.217821782178218,0.526454207920792
2024-07-19,100,256,"balanced",NA,10,10,420,300,0.415841584158416,0.535310952970297
2024-07-19,100,512,"balanced",NA,10,10,420,300,0.524752475247525,0.536065129950495
2024-07-19,100,2,"thomper",NA,10,10,420,300,0,0.584158415841584
2024-07-19,100,4,"thomper",NA,10,10,420,300,0,0.574257425742574
2024-07-19,100,8,"thomper",NA,10,10,420,300,0.0099009900990099,0.545792079207921
2024-07-19,100,16,"thomper",NA,10,10,420,300,0.0099009900990099,0.5625
2024-07-19,100,32,"thomper",NA,10,10,420,300,0.0297029702970297,0.563737623762376
2024-07-19,100,64,"thomper",NA,10,10,420,300,0.0594059405940594,0.571782178217822
2024-07-19,100,128,"thomper",NA,10,10,420,300,0.0792079207920792,0.575727103960396
2024-07-19,100,256,"thomper",NA,10,10,420,300,0.188118811881188,0.581644492574257
2024-07-19,100,512,"thomper",NA,10,10,420,300,0.306930693069307,0.583404238861386
2024-07-19,100,2,"DTL",0,10,10,420,300,0,0.599009900990099
2024-07-19,100,4,"DTL",0,10,10,420,300,0,0.551980198019802
2024-07-19,100,8,"DTL",0,10,10,420,300,0.0297029702970297,0.565594059405941
2024-07-19,100,16,"DTL",0,10,10,420,300,0.0297029702970297,0.547648514851485
2024-07-19,100,32,"DTL",0,10,10,420,300,0.0792079207920792,0.541460396039604
2024-07-19,100,64,"DTL",0,10,10,420,300,0.118811881188119,0.550587871287129
2024-07-19,100,128,"DTL",0,10,10,420,300,0.297029702970297,0.549040841584158
2024-07-19,100,256,"DTL",0,10,10,420,300,0.415841584158416,0.551206683168317
2024-07-19,100,512,"DTL",0,10,10,420,300,0.524752475247525,0.547899907178218
2024-07-19,100,2,"DTL",2,10,10,420,300,0,0.608910891089109
2024-07-19,100,4,"DTL",2,10,10,420,300,0,0.576732673267327
2024-07-19,100,8,"DTL",2,10,10,420,300,0,0.570544554455445
2024-07-19,100,16,"DTL",2,10,10,420,300,0.0198019801980198,0.543316831683168
2024-07-19,100,32,"DTL",2,10,10,420,300,0.0396039603960396,0.538056930693069
2024-07-19,100,64,"DTL",2,10,10,420,300,0.138613861386139,0.54269801980198
2024-07-19,100,128,"DTL",2,10,10,420,300,0.306930693069307,0.542620668316832
2024-07-19,100,256,"DTL",2,10,10,420,300,0.485148514851485,0.546565594059406
2024-07-19,100,512,"DTL",2,10,10,420,300,0.603960396039604,0.551090655940594
2024-07-19,100,2,"DTL",6,10,10,420,300,0,0.53960396039604
2024-07-19,100,4,"DTL",6,10,10,420,300,0,0.53960396039604
2024-07-19,100,8,"DTL",6,10,10,420,300,0.0198019801980198,0.550742574257426
2024-07-19,100,16,"DTL",6,10,10,420,300,0.0396039603960396,0.540222772277228
2024-07-19,100,32,"DTL",6,10,10,420,300,0.0693069306930693,0.53960396039604
2024-07-19,100,64,"DTL",6,10,10,420,300,0.108910891089109,0.540686881188119
2024-07-19,100,128,"DTL",6,10,10,420,300,0.207920792079208,0.547725866336634
2024-07-19,100,256,"DTL",6,10,10,420,300,0.356435643564356,0.547957920792079
2024-07-19,100,512,"DTL",6,10,10,420,300,0.475247524752475,0.550703898514851
2024-07-19,100,2,"DBCD",0,10,10,420,300,0,0.534653465346535
2024-07-19,100,4,"DBCD",0,10,10,420,300,0,0.55940594059406
2024-07-19,100,8,"DBCD",0,10,10,420,300,0,0.528465346534653
2024-07-19,100,16,"DBCD",0,10,10,420,300,0.0396039603960396,0.530321782178218
2024-07-19,100,32,"DBCD",0,10,10,420,300,0.0792079207920792,0.535272277227723
2024-07-19,100,64,"DBCD",0,10,10,420,300,0.138613861386139,0.536200495049505
2024-07-19,100,128,"DBCD",0,10,10,420,300,0.247524752475248,0.53643254950495
2024-07-19,100,256,"DBCD",0,10,10,420,300,0.376237623762376,0.539487933168317
2024-07-19,100,512,"DBCD",0,10,10,420,300,0.544554455445544,0.539623298267327
2024-07-19,100,2,"DBCD",2,10,10,420,300,0,0.534653465346535
2024-07-19,100,4,"DBCD",2,10,10,420,300,0,0.544554455445545
2024-07-19,100,8,"DBCD",2,10,10,420,300,0,0.550742574257426
2024-07-19,100,16,"DBCD",2,10,10,420,300,0.0297029702970297,0.5625
2024-07-19,100,32,"DBCD",2,10,10,420,300,0.0693069306930693,0.556621287128713
2024-07-19,100,64,"DBCD",2,10,10,420,300,0.168316831683168,0.556930693069307
2024-07-19,100,128,"DBCD",2,10,10,420,300,0.297029702970297,0.552212252475248
2024-07-19,100,256,"DBCD",2,10,10,420,300,0.386138613861386,0.549930383663366
2024-07-19,100,512,"DBCD",2,10,10,420,300,0.613861386138614,0.548731435643564
2024-07-19,100,2,"DBCD",4,10,10,420,300,0,0.48019801980198
2024-07-19,100,4,"DBCD",4,10,10,420,300,0,0.504950495049505
2024-07-19,100,8,"DBCD",4,10,10,420,300,0,0.522277227722772
2024-07-19,100,16,"DBCD",4,10,10,420,300,0.0099009900990099,0.538985148514851
2024-07-19,100,32,"DBCD",4,10,10,420,300,0.0594059405940594,0.539294554455445
2024-07-19,100,64,"DBCD",4,10,10,420,300,0.158415841584158,0.534808168316832
2024-07-19,100,128,"DBCD",4,10,10,420,300,0.267326732673267,0.539449257425743
2024-07-19,100,256,"DBCD",4,10,10,420,300,0.396039603960396,0.540493502475248
2024-07-19,100,512,"DBCD",4,10,10,420,300,0.613861386138614,0.541325030940594
2024-07-19,100,2,"tw",1/2,10,10,420,300,0,0.514851485148515
2024-07-19,100,4,"tw",1/2,10,10,420,300,0,0.522277227722772
2024-07-19,100,8,"tw",1/2,10,10,420,300,0.0099009900990099,0.524752475247525
2024-07-19,100,16,"tw",1/2,10,10,420,300,0.0198019801980198,0.53279702970297
2024-07-19,100,32,"tw",1/2,10,10,420,300,0.108910891089109,0.54424504950495
2024-07-19,100,64,"tw",1/2,10,10,420,300,0.128712871287129,0.554300742574257
2024-07-19,100,128,"tw",1/2,10,10,420,300,0.247524752475247,0.562964108910891
2024-07-19,100,256,"tw",1/2,10,10,420,300,0.405940594059406,0.569422957920792
2024-07-19,100,512,"tw",1/2,10,10,420,300,0.554455445544554,0.578125
2024-07-19,100,2,"balanced",NA,10,10,600,500,0,0.51980198019802
2024-07-19,100,4,"balanced",NA,10,10,600,500,0,0.49009900990099
2024-07-19,100,8,"balanced",NA,10,10,600,500,0.0099009900990099,0.517326732673267
2024-07-19,100,16,"balanced",NA,10,10,600,500,0.0297029702970297,0.503094059405941
2024-07-19,100,32,"balanced",NA,10,10,600,500,0.0891089108910891,0.505878712871287
2024-07-19,100,64,"balanced",NA,10,10,600,500,0.148514851485149,0.510055693069307
2024-07-19,100,128,"balanced",NA,10,10,600,500,0.198019801980198,0.510674504950495
2024-07-19,100,256,"balanced",NA,10,10,600,500,0.326732673267327,0.515160891089109
2024-07-19,100,512,"balanced",NA,10,10,600,500,0.504950495049505,0.514406714108911
2024-07-19,100,2,"thomper",NA,10,10,600,500,0,0.504950495049505
2024-07-19,100,4,"thomper",NA,10,10,600,500,0,0.534653465346535
2024-07-19,100,8,"thomper",NA,10,10,600,500,0,0.517326732673267
2024-07-19,100,16,"thomper",NA,10,10,600,500,0,0.513613861386139
2024-07-19,100,32,"thomper",NA,10,10,600,500,0.0099009900990099,0.520730198019802
2024-07-19,100,64,"thomper",NA,10,10,600,500,0.0693069306930693,0.533725247524752
2024-07-19,100,128,"thomper",NA,10,10,600,500,0.148514851485148,0.539913366336634
2024-07-19,100,256,"thomper",NA,10,10,600,500,0.227722772277228,0.54741646039604
2024-07-19,100,512,"thomper",NA,10,10,600,500,0.297029702970297,0.553217821782178
2024-07-19,100,2,"DTL",0,10,10,600,500,0,0.54950495049505
2024-07-19,100,4,"DTL",0,10,10,600,500,0,0.532178217821782
2024-07-19,100,8,"DTL",0,10,10,600,500,0,0.537128712871287
2024-07-19,100,16,"DTL",0,10,10,600,500,0.0099009900990099,0.530940594059406
2024-07-19,100,32,"DTL",0,10,10,600,500,0.0297029702970297,0.527846534653465
2024-07-19,100,64,"DTL",0,10,10,600,500,0.0792079207920792,0.525371287128713
2024-07-19,100,128,"DTL",0,10,10,600,500,0.217821782178218,0.522586633663366
2024-07-19,100,256,"DTL",0,10,10,600,500,0.277227722772277,0.524327042079208
2024-07-19,100,512,"DTL",0,10,10,600,500,0.564356435643564,0.523746905940594
2024-07-19,100,2,"DTL",2,10,10,600,500,0,0.45049504950495
2024-07-19,100,4,"DTL",2,10,10,600,500,0,0.524752475247525
2024-07-19,100,8,"DTL",2,10,10,600,500,0,0.51980198019802
2024-07-19,100,16,"DTL",2,10,10,600,500,0.0099009900990099,0.52970297029703
2024-07-19,100,32,"DTL",2,10,10,600,500,0.0297029702970297,0.512376237623762
2024-07-19,100,64,"DTL",2,10,10,600,500,0.0693069306930693,0.51299504950495
2024-07-19,100,128,"DTL",2,10,10,600,500,0.148514851485149,0.516321163366337
2024-07-19,100,256,"DTL",2,10,10,600,500,0.277227722772277,0.512724319306931
2024-07-19,100,512,"DTL",2,10,10,600,500,0.396039603960396,0.518583694306931
2024-07-19,100,2,"DTL",6,10,10,600,500,0,0.495049504950495
2024-07-19,100,4,"DTL",6,10,10,600,500,0,0.512376237623762
2024-07-19,100,8,"DTL",6,10,10,600,500,0.0099009900990099,0.513613861386139
2024-07-19,100,16,"DTL",6,10,10,600,500,0.0297029702970297,0.513613861386139
2024-07-19,100,32,"DTL",6,10,10,600,500,0.0792079207920792,0.505259900990099
2024-07-19,100,64,"DTL",6,10,10,600,500,0.148514851485149,0.518719059405941
2024-07-19,100,128,"DTL",6,10,10,600,500,0.237623762376238,0.51926051980198
2024-07-19,100,256,"DTL",6,10,10,600,500,0.405940594059406,0.527962561881188
2024-07-19,100,512,"DTL",6,10,10,600,500,0.495049504950495,0.530321782178218
2024-07-19,100,2,"DBCD",0,10,10,600,500,0,0.534653465346535
2024-07-19,100,4,"DBCD",0,10,10,600,500,0,0.547029702970297
2024-07-19,100,8,"DBCD",0,10,10,600,500,0,0.545792079207921
2024-07-19,100,16,"DBCD",0,10,10,600,500,0.0297029702970297,0.531559405940594
2024-07-19,100,32,"DBCD",0,10,10,600,500,0.0792079207920792,0.521967821782178
2024-07-19,100,64,"DBCD",0,10,10,600,500,0.108910891089109,0.517326732673267
2024-07-19,100,128,"DBCD",0,10,10,600,500,0.277227722772277,0.523592202970297
2024-07-19,100,256,"DBCD",0,10,10,600,500,0.356435643564356,0.522509282178218
2024-07-19,100,512,"DBCD",0,10,10,600,500,0.485148514851485,0.522141862623762
2024-07-19,100,2,"DBCD",2,10,10,600,500,0,0.475247524752475
2024-07-19,100,4,"DBCD",2,10,10,600,500,0,0.5
2024-07-19,100,8,"DBCD",2,10,10,600,500,0,0.5
2024-07-19,100,16,"DBCD",2,10,10,600,500,0,0.504331683168317
2024-07-19,100,32,"DBCD",2,10,10,600,500,0.0099009900990099,0.513304455445545
2024-07-19,100,64,"DBCD",2,10,10,600,500,0.099009900990099,0.520266089108911
2024-07-19,100,128,"DBCD",2,10,10,600,500,0.188118811881188,0.519492574257426
2024-07-19,100,256,"DBCD",2,10,10,600,500,0.277227722772277,0.522818688118812
2024-07-19,100,512,"DBCD",2,10,10,600,500,0.485148514851485,0.520285426980198
2024-07-19,100,2,"DBCD",4,10,10,600,500,0,0.475247524752475
2024-07-19,100,4,"DBCD",4,10,10,600,500,0,0.502475247524753
2024-07-19,100,8,"DBCD",4,10,10,600,500,0,0.51980198019802
2024-07-19,100,16,"DBCD",4,10,10,600,500,0.0396039603960396,0.537128712871287
2024-07-19,100,32,"DBCD",4,10,10,600,500,0.0198019801980198,0.535581683168317
2024-07-19,100,64,"DBCD",4,10,10,600,500,0.099009900990099,0.53279702970297
2024-07-19,100,128,"DBCD",4,10,10,600,500,0.227722772277228,0.529935024752475
2024-07-19,100,256,"DBCD",4,10,10,600,500,0.306930693069307,0.529045482673267
2024-07-19,100,512,"DBCD",4,10,10,600,500,0.445544554455446,0.528562035891089
2024-07-19,100,2,"tw",1/2,10,10,600,500,0,0.504950495049505
2024-07-19,100,4,"tw",1/2,10,10,600,500,0,0.512376237623762
2024-07-19,100,8,"tw",1/2,10,10,600,500,0.0198019801980198,0.507425742574257
2024-07-19,100,16,"tw",1/2,10,10,600,500,0.0297029702970297,0.526608910891089
2024-07-19,100,32,"tw",1/2,10,10,600,500,0.0297029702970297,0.531868811881188
2024-07-19,100,64,"tw",1/2,10,10,600,500,0.148514851485149,0.530631188118812
2024-07-19,100,128,"tw",1/2,10,10,600,500,0.237623762376238,0.54269801980198
2024-07-19,100,256,"tw",1/2,10,10,600,500,0.326732673267327,0.54660426980198
2024-07-19,100,512,"tw",1/2,10,10,600,500,0.425742574257426,0.549350247524752
2024-07-19,100,2,"balanced",NA,10,10,1000,10,0,0.866336633663366
2024-07-19,100,4,"balanced",NA,10,10,1000,10,0,0.797029702970297
2024-07-19,100,8,"balanced",NA,10,10,1000,10,0.0792079207920792,0.771039603960396
2024-07-19,100,16,"balanced",NA,10,10,1000,10,0.366336633663366,0.758663366336634
2024-07-19,100,32,"balanced",NA,10,10,1000,10,0.801980198019802,0.746905940594059
2024-07-19,100,64,"balanced",NA,10,10,1000,10,0.95049504950495,0.750154702970297
2024-07-19,100,128,"balanced",NA,10,10,1000,10,0.98019801980198,0.748839727722772
2024-07-19,100,256,"balanced",NA,10,10,1000,10,0.99009900990099,0.74845297029703
2024-07-19,100,512,"balanced",NA,10,10,1000,10,0.99009900990099,0.744875464108911
2024-07-19,100,2,"thomper",NA,10,10,1000,10,0,0.97029702970297
2024-07-19,100,4,"thomper",NA,10,10,1000,10,0,0.972772277227723
2024-07-19,100,8,"thomper",NA,10,10,1000,10,0,0.978960396039604
2024-07-19,100,16,"thomper",NA,10,10,1000,10,0,0.980816831683168
2024-07-19,100,32,"thomper",NA,10,10,1000,10,0,0.980816831683168
2024-07-19,100,64,"thomper",NA,10,10,1000,10,0,0.980352722772277
2024-07-19,100,128,"thomper",NA,10,10,1000,10,0,0.980430074257426
2024-07-19,100,256,"thomper",NA,10,10,1000,10,0,0.980081992574257
2024-07-19,100,512,"thomper",NA,10,10,1000,10,0,0.980507425742574
2024-07-19,100,2,"DTL",0,10,10,1000,10,0,0.772277227722772
2024-07-19,100,4,"DTL",0,10,10,1000,10,0,0.76980198019802
2024-07-19,100,8,"DTL",0,10,10,1000,10,0.099009900990099,0.772277227722772
2024-07-19,100,16,"DTL",0,10,10,1000,10,0.386138613861386,0.774133663366337
2024-07-19,100,32,"DTL",0,10,10,1000,10,0.782178217821782,0.794863861386139
2024-07-19,100,64,"DTL",0,10,10,1000,10,0.97029702970297,0.80832301980198
2024-07-19,100,128,"DTL",0,10,10,1000,10,0.99009900990099,0.824798886138614
2024-07-19,100,256,"DTL",0,10,10,1000,10,0.99009900990099,0.852722772277228
2024-07-19,100,512,"DTL",0,10,10,1000,10,0.99009900990099,0.876895111386139
2024-07-19,100,2,"DTL",2,10,10,1000,10,0,0.732673267326733
2024-07-19,100,4,"DTL",2,10,10,1000,10,0,0.742574257425743
2024-07-19,100,8,"DTL",2,10,10,1000,10,0.0792079207920792,0.763613861386139
2024-07-19,100,16,"DTL",2,10,10,1000,10,0.356435643564356,0.774133663366337
2024-07-19,100,32,"DTL",2,10,10,1000,10,0.831683168316832,0.788675742574257
2024-07-19,100,64,"DTL",2,10,10,1000,10,0.980198019801981,0.804919554455445
2024-07-19,100,128,"DTL",2,10,10,1000,10,0.99009900990099,0.827660891089109
2024-07-19,100,256,"DTL",2,10,10,1000,10,0.99009900990099,0.850092821782178
2024-07-19,100,512,"DTL",2,10,10,1000,10,0.99009900990099,0.876759746287129
2024-07-19,100,2,"DTL",6,10,10,1000,10,0,0.732673267326733
2024-07-19,100,4,"DTL",6,10,10,1000,10,0,0.762376237623762
2024-07-19,100,8,"DTL",6,10,10,1000,10,0.0693069306930693,0.757425742574257
2024-07-19,100,16,"DTL",6,10,10,1000,10,0.396039603960396,0.764851485148515
2024-07-19,100,32,"DTL",6,10,10,1000,10,0.900990099009901,0.775990099009901
2024-07-19,100,64,"DTL",6,10,10,1000,10,0.99009900990099,0.795637376237624
2024-07-19,100,128,"DTL",6,10,10,1000,10,0.99009900990099,0.818456064356436
2024-07-19,100,256,"DTL",6,10,10,1000,10,0.99009900990099,0.850634282178218
2024-07-19,100,512,"DTL",6,10,10,1000,10,0.99009900990099,0.877011138613861
2024-07-19,100,2,"DBCD",0,10,10,1000,10,0,0.688118811881188
2024-07-19,100,4,"DBCD",0,10,10,1000,10,0,0.717821782178218
2024-07-19,100,8,"DBCD",0,10,10,1000,10,0.0792079207920792,0.792079207920792
2024-07-19,100,16,"DBCD",0,10,10,1000,10,0.435643564356436,0.858292079207921
2024-07-19,100,32,"DBCD",0,10,10,1000,10,0.732673267326733,0.902227722772277
2024-07-19,100,64,"DBCD",0,10,10,1000,10,0.910891089108911,0.932085396039604
2024-07-19,100,128,"DBCD",0,10,10,1000,10,0.98019801980198,0.949566831683168
2024-07-19,100,256,"DBCD",0,10,10,1000,10,0.99009900990099,0.957804764851485
2024-07-19,100,512,"DBCD",0,10,10,1000,10,0.99009900990099,0.964321627475248
2024-07-19,100,2,"DBCD",2,10,10,1000,10,0,0.727722772277228
2024-07-19,100,4,"DBCD",2,10,10,1000,10,0,0.715346534653465
2024-07-19,100,8,"DBCD",2,10,10,1000,10,0,0.826732673267327
2024-07-19,100,16,"DBCD",2,10,10,1000,10,0.297029702970297,0.889851485148515
2024-07-19,100,32,"DBCD",2,10,10,1000,10,0.495049504950495,0.927289603960396
2024-07-19,100,64,"DBCD",2,10,10,1000,10,0.891089108910891,0.946936881188119
2024-07-19,100,128,"DBCD",2,10,10,1000,10,0.98019801980198,0.96147896039604
2024-07-19,100,256,"DBCD",2,10,10,1000,10,0.99009900990099,0.966274752475248
2024-07-19,100,512,"DBCD",2,10,10,1000,10,0.99009900990099,0.968672648514851
2024-07-19,100,2,"DBCD",4,10,10,1000,10,0,0.762376237623763
2024-07-19,100,4,"DBCD",4,10,10,1000,10,0,0.745049504950495
2024-07-19,100,8,"DBCD",4,10,10,1000,10,0,0.841584158415842
2024-07-19,100,16,"DBCD",4,10,10,1000,10,0.237623762376238,0.904084158415842
2024-07-19,100,32,"DBCD",4,10,10,1000,10,0.356435643564356,0.938118811881188
2024-07-19,100,64,"DBCD",4,10,10,1000,10,0.871287128712871,0.952351485148515
2024-07-19,100,128,"DBCD",4,10,10,1000,10,0.97029702970297,0.959003712871287
2024-07-19,100,256,"DBCD",4,10,10,1000,10,0.99009900990099,0.965733292079208
2024-07-19,100,512,"DBCD",4,10,10,1000,10,0.99009900990099,0.968517945544554
2024-07-19,100,2,"tw",1/2,10,10,1000,10,0,0.98019801980198
2024-07-19,100,4,"tw",1/2,10,10,1000,10,0,0.982673267326733
2024-07-19,100,8,"tw",1/2,10,10,1000,10,0,0.985148514851485
2024-07-19,100,16,"tw",1/2,10,10,1000,10,0,0.979579207920792
2024-07-19,100,32,"tw",1/2,10,10,1000,10,0,0.980816831683168
2024-07-19,100,64,"tw",1/2,10,10,1000,10,0,0.982054455445545
